1.00000000E+02	-4.10810000E+01	7.03400000E-03	9.68600000E-06	6.05610000E+02	
1.00000000E+02	-3.60810000E+01	7.27510000E-03	9.91400000E-06	6.08430000E+02	
1.00000000E+02	-3.10810000E+01	7.52080000E-03	1.01410000E-05	6.11660000E+02	
1.00000000E+02	-2.60810000E+01	7.77110000E-03	1.03670000E-05	6.15240000E+02	
1.00000000E+02	-2.10810000E+01	8.02600000E-03	1.05920000E-05	6.19080000E+02	
1.00000000E+02	-1.60810000E+01	8.28530000E-03	1.08170000E-05	6.23160000E+02	
1.00000000E+02	-1.10810000E+01	8.54900000E-03	1.10400000E-05	6.27430000E+02	
1.00000000E+02	-6.08100000E+00	8.81720000E-03	1.12630000E-05	6.31860000E+02	
1.00000000E+02	-1.08100000E+00	9.08970000E-03	1.14850000E-05	6.36430000E+02	
1.00000000E+02	3.91900000E+00	9.36650000E-03	1.17060000E-05	6.41120000E+02	
1.00000000E+02	8.91900000E+00	9.64760000E-03	1.19270000E-05	6.45920000E+02	
1.00000000E+02	1.39190000E+01	9.93290000E-03	1.21470000E-05	6.50800000E+02	
1.00000000E+02	1.89190000E+01	1.02220000E-02	1.23660000E-05	6.55750000E+02	
1.00000000E+02	2.39190000E+01	1.05160000E-02	1.25840000E-05	6.60760000E+02	
1.00000000E+02	2.89190000E+01	1.08140000E-02	1.28010000E-05	6.65830000E+02	
1.00000000E+02	3.39190000E+01	1.11160000E-02	1.30170000E-05	6.70930000E+02	
1.00000000E+02	3.89190000E+01	1.14210000E-02	1.32330000E-05	6.76060000E+02	
1.00000000E+02	4.39190000E+01	1.17310000E-02	1.34480000E-05	6.81210000E+02	
1.00000000E+02	4.89190000E+01	1.20440000E-02	1.36620000E-05	6.86380000E+02	
1.00000000E+02	5.39190000E+01	1.23620000E-02	1.38750000E-05	6.91550000E+02	
1.00000000E+02	5.89190000E+01	1.26830000E-02	1.40870000E-05	6.96730000E+02	
1.00000000E+02	6.39190000E+01	1.30080000E-02	1.42990000E-05	7.01900000E+02	
1.00000000E+02	6.89190000E+01	1.33360000E-02	1.45090000E-05	7.07070000E+02	
1.00000000E+02	7.39190000E+01	1.36680000E-02	1.47190000E-05	7.12230000E+02	
1.00000000E+02	7.89190000E+01	1.40040000E-02	1.49280000E-05	7.17360000E+02	
1.00000000E+02	8.39190000E+01	1.43430000E-02	1.51360000E-05	7.22480000E+02	
1.00000000E+02	8.89190000E+01	1.46850000E-02	1.53430000E-05	7.27580000E+02	
1.00000000E+02	9.39190000E+01	1.50310000E-02	1.55490000E-05	7.32640000E+02	
1.00000000E+02	9.89190000E+01	1.53800000E-02	1.57540000E-05	7.37680000E+02	
1.00000000E+02	1.03920000E+02	1.57320000E-02	1.59590000E-05	7.42690000E+02	
1.00000000E+02	1.08920000E+02	1.60870000E-02	1.61620000E-05	7.47670000E+02	
1.00000000E+02	1.13920000E+02	1.64460000E-02	1.63650000E-05	7.52610000E+02	
1.00000000E+02	1.18920000E+02	1.68080000E-02	1.65660000E-05	7.57510000E+02	
1.00000000E+02	1.23920000E+02	1.71720000E-02	1.67670000E-05	7.62370000E+02	
1.00000000E+02	1.28920000E+02	1.75400000E-02	1.69670000E-05	7.67190000E+02	
1.00000000E+02	1.33920000E+02	1.79100000E-02	1.71660000E-05	7.71970000E+02	
1.00000000E+02	1.38920000E+02	1.82830000E-02	1.73640000E-05	7.76710000E+02	
1.00000000E+02	1.43920000E+02	1.86590000E-02	1.75610000E-05	7.81410000E+02	
1.00000000E+02	1.48920000E+02	1.90380000E-02	1.77570000E-05	7.86050000E+02	
1.00000000E+02	1.53920000E+02	1.94200000E-02	1.79530000E-05	7.90660000E+02	
1.00000000E+02	1.58920000E+02	1.98040000E-02	1.81470000E-05	7.95220000E+02	
1.00000000E+02	1.63920000E+02	2.01910000E-02	1.83410000E-05	7.99730000E+02	
1.00000000E+02	1.68920000E+02	2.05800000E-02	1.85340000E-05	8.04190000E+02	
1.00000000E+02	1.73920000E+02	2.09720000E-02	1.87260000E-05	8.08610000E+02	
1.00000000E+02	1.78920000E+02	2.13660000E-02	1.89170000E-05	8.12980000E+02	
1.00000000E+02	1.83920000E+02	2.17630000E-02	1.91070000E-05	8.17300000E+02	
1.00000000E+02	1.88920000E+02	2.21620000E-02	1.92960000E-05	8.21580000E+02	
1.00000000E+02	1.93920000E+02	2.25630000E-02	1.94850000E-05	8.25800000E+02	
1.00000000E+02	1.98920000E+02	2.29670000E-02	1.96720000E-05	8.29980000E+02	
1.00000000E+02	2.03920000E+02	2.33730000E-02	1.98590000E-05	8.34110000E+02	
1.00000000E+02	2.08920000E+02	2.37810000E-02	2.00450000E-05	8.38200000E+02	
1.00000000E+02	2.13920000E+02	2.41920000E-02	2.02300000E-05	8.42230000E+02	
1.00000000E+02	2.18920000E+02	2.46040000E-02	2.04150000E-05	8.46220000E+02	
1.00000000E+02	2.23920000E+02	2.50190000E-02	2.05980000E-05	8.50160000E+02	
1.00000000E+02	2.28920000E+02	2.54360000E-02	2.07810000E-05	8.54050000E+02	
1.00000000E+02	2.33920000E+02	2.58550000E-02	2.09630000E-05	8.57900000E+02	
1.00000000E+02	2.38920000E+02	2.62760000E-02	2.11440000E-05	8.61700000E+02	
1.00000000E+02	2.43920000E+02	2.66990000E-02	2.13250000E-05	8.65460000E+02	
1.00000000E+02	2.48920000E+02	2.71240000E-02	2.15050000E-05	8.69170000E+02	
1.10000000E+02	-3.90320000E+01	7.13830000E-03	9.77000000E-06	6.10730000E+02	
1.10000000E+02	-3.40320000E+01	7.38100000E-03	1.00000000E-05	6.13280000E+02	
1.10000000E+02	-2.90320000E+01	7.62830000E-03	1.02250000E-05	6.16300000E+02	
1.10000000E+02	-2.40320000E+01	7.88020000E-03	1.04520000E-05	6.19680000E+02	
1.10000000E+02	-1.90320000E+01	8.13660000E-03	1.06770000E-05	6.23360000E+02	
1.10000000E+02	-1.40320000E+01	8.39760000E-03	1.09020000E-05	6.27290000E+02	
1.10000000E+02	-9.03200000E+00	8.66300000E-03	1.11260000E-05	6.31420000E+02	
1.10000000E+02	-4.03200000E+00	8.93270000E-03	1.13490000E-05	6.35730000E+02	
1.10000000E+02	9.68000000E-01	9.20690000E-03	1.15710000E-05	6.40190000E+02	
1.10000000E+02	5.96800000E+00	9.48540000E-03	1.17930000E-05	6.44790000E+02	
1.10000000E+02	1.09680000E+01	9.76810000E-03	1.20140000E-05	6.49490000E+02	
1.10000000E+02	1.59680000E+01	1.00550000E-02	1.22330000E-05	6.54280000E+02	
1.10000000E+02	2.09680000E+01	1.03460000E-02	1.24520000E-05	6.59150000E+02	
1.10000000E+02	2.59680000E+01	1.06410000E-02	1.26700000E-05	6.64090000E+02	
1.10000000E+02	3.09680000E+01	1.09410000E-02	1.28880000E-05	6.69080000E+02	
1.10000000E+02	3.59680000E+01	1.12440000E-02	1.31040000E-05	6.74120000E+02	
1.10000000E+02	4.09680000E+01	1.15510000E-02	1.33200000E-05	6.79190000E+02	
1.10000000E+02	4.59680000E+01	1.18620000E-02	1.35350000E-05	6.84280000E+02	
1.10000000E+02	5.09680000E+01	1.21770000E-02	1.37490000E-05	6.89390000E+02	
1.10000000E+02	5.59680000E+01	1.24960000E-02	1.39620000E-05	6.94510000E+02	
1.10000000E+02	6.09680000E+01	1.28190000E-02	1.41740000E-05	6.99640000E+02	
1.10000000E+02	6.59680000E+01	1.31450000E-02	1.43850000E-05	7.04770000E+02	
1.10000000E+02	7.09680000E+01	1.34750000E-02	1.45960000E-05	7.09890000E+02	
1.10000000E+02	7.59680000E+01	1.38080000E-02	1.48050000E-05	7.14990000E+02	
1.10000000E+02	8.09680000E+01	1.41450000E-02	1.50140000E-05	7.20090000E+02	
1.10000000E+02	8.59680000E+01	1.44850000E-02	1.52210000E-05	7.25160000E+02	
1.10000000E+02	9.09680000E+01	1.48290000E-02	1.54280000E-05	7.30220000E+02	
1.10000000E+02	9.59680000E+01	1.51760000E-02	1.56340000E-05	7.35240000E+02	
1.10000000E+02	1.00970000E+02	1.55270000E-02	1.58390000E-05	7.40250000E+02	
1.10000000E+02	1.05970000E+02	1.58800000E-02	1.60430000E-05	7.45220000E+02	
1.10000000E+02	1.10970000E+02	1.62370000E-02	1.62470000E-05	7.50150000E+02	
1.10000000E+02	1.15970000E+02	1.65960000E-02	1.64490000E-05	7.55050000E+02	
1.10000000E+02	1.20970000E+02	1.69590000E-02	1.66500000E-05	7.59920000E+02	
1.10000000E+02	1.25970000E+02	1.73250000E-02	1.68510000E-05	7.64750000E+02	
1.10000000E+02	1.30970000E+02	1.76940000E-02	1.70500000E-05	7.69540000E+02	
1.10000000E+02	1.35970000E+02	1.80650000E-02	1.72490000E-05	7.74280000E+02	
1.10000000E+02	1.40970000E+02	1.84400000E-02	1.74470000E-05	7.78990000E+02	
1.10000000E+02	1.45970000E+02	1.88170000E-02	1.76440000E-05	7.83650000E+02	
1.10000000E+02	1.50970000E+02	1.91970000E-02	1.78400000E-05	7.88260000E+02	
1.10000000E+02	1.55970000E+02	1.95790000E-02	1.80350000E-05	7.92840000E+02	
1.10000000E+02	1.60970000E+02	1.99640000E-02	1.82290000E-05	7.97360000E+02	
1.10000000E+02	1.65970000E+02	2.03520000E-02	1.84220000E-05	8.01850000E+02	
1.10000000E+02	1.70970000E+02	2.07420000E-02	1.86150000E-05	8.06280000E+02	
1.10000000E+02	1.75970000E+02	2.11350000E-02	1.88070000E-05	8.10670000E+02	
1.10000000E+02	1.80970000E+02	2.15310000E-02	1.89970000E-05	8.15010000E+02	
1.10000000E+02	1.85970000E+02	2.19280000E-02	1.91870000E-05	8.19300000E+02	
1.10000000E+02	1.90970000E+02	2.23280000E-02	1.93760000E-05	8.23550000E+02	
1.10000000E+02	1.95970000E+02	2.27310000E-02	1.95640000E-05	8.27750000E+02	
1.10000000E+02	2.00970000E+02	2.31350000E-02	1.97520000E-05	8.31900000E+02	
1.10000000E+02	2.05970000E+02	2.35420000E-02	1.99380000E-05	8.36000000E+02	
1.10000000E+02	2.10970000E+02	2.39510000E-02	2.01240000E-05	8.40060000E+02	
1.10000000E+02	2.15970000E+02	2.43630000E-02	2.03090000E-05	8.44070000E+02	
1.10000000E+02	2.20970000E+02	2.47760000E-02	2.04930000E-05	8.48030000E+02	
1.10000000E+02	2.25970000E+02	2.51920000E-02	2.06760000E-05	8.51950000E+02	
1.10000000E+02	2.30970000E+02	2.56090000E-02	2.08590000E-05	8.55820000E+02	
1.10000000E+02	2.35970000E+02	2.60290000E-02	2.10410000E-05	8.59640000E+02	
1.10000000E+02	2.40970000E+02	2.64510000E-02	2.12220000E-05	8.63420000E+02	
1.10000000E+02	2.45970000E+02	2.68750000E-02	2.14020000E-05	8.67150000E+02	
1.20000000E+02	-3.71250000E+01	7.23640000E-03	9.85000000E-06	6.15610000E+02	
1.20000000E+02	-3.21250000E+01	7.48050000E-03	1.00750000E-05	6.17900000E+02	
1.20000000E+02	-2.71250000E+01	7.72930000E-03	1.03040000E-05	6.20710000E+02	
1.20000000E+02	-2.21250000E+01	7.98270000E-03	1.05310000E-05	6.23900000E+02	
1.20000000E+02	-1.71250000E+01	8.24060000E-03	1.07570000E-05	6.27420000E+02	
1.20000000E+02	-1.21250000E+01	8.50310000E-03	1.09820000E-05	6.31200000E+02	
1.20000000E+02	-7.12500000E+00	8.77000000E-03	1.12060000E-05	6.35200000E+02	
1.20000000E+02	-2.12500000E+00	9.04130000E-03	1.14290000E-05	6.39390000E+02	
1.20000000E+02	2.87500000E+00	9.31690000E-03	1.16520000E-05	6.43750000E+02	
1.20000000E+02	7.87500000E+00	9.59690000E-03	1.18730000E-05	6.48240000E+02	
1.20000000E+02	1.28750000E+01	9.88110000E-03	1.20940000E-05	6.52850000E+02	
1.20000000E+02	1.78750000E+01	1.01690000E-02	1.23140000E-05	6.57560000E+02	
1.20000000E+02	2.28750000E+01	1.04620000E-02	1.25330000E-05	6.62360000E+02	
1.20000000E+02	2.78750000E+01	1.07590000E-02	1.27510000E-05	6.67220000E+02	
1.20000000E+02	3.28750000E+01	1.10590000E-02	1.29690000E-05	6.72150000E+02	
1.20000000E+02	3.78750000E+01	1.13640000E-02	1.31850000E-05	6.77120000E+02	
1.20000000E+02	4.28750000E+01	1.16730000E-02	1.34010000E-05	6.82130000E+02	
1.20000000E+02	4.78750000E+01	1.19850000E-02	1.36150000E-05	6.87170000E+02	
1.20000000E+02	5.28750000E+01	1.23020000E-02	1.38290000E-05	6.92220000E+02	
1.20000000E+02	5.78750000E+01	1.26220000E-02	1.40420000E-05	6.97290000E+02	
1.20000000E+02	6.28750000E+01	1.29460000E-02	1.42540000E-05	7.02370000E+02	
1.20000000E+02	6.78750000E+01	1.32740000E-02	1.44650000E-05	7.07450000E+02	
1.20000000E+02	7.28750000E+01	1.36050000E-02	1.46760000E-05	7.12520000E+02	
1.20000000E+02	7.78750000E+01	1.39390000E-02	1.48850000E-05	7.17590000E+02	
1.20000000E+02	8.28750000E+01	1.42780000E-02	1.50940000E-05	7.22640000E+02	
1.20000000E+02	8.78750000E+01	1.46190000E-02	1.53010000E-05	7.27670000E+02	
1.20000000E+02	9.28750000E+01	1.49640000E-02	1.55080000E-05	7.32690000E+02	
1.20000000E+02	9.78750000E+01	1.53120000E-02	1.57130000E-05	7.37680000E+02	
1.20000000E+02	1.02880000E+02	1.56640000E-02	1.59180000E-05	7.42640000E+02	
1.20000000E+02	1.07880000E+02	1.60180000E-02	1.61220000E-05	7.47570000E+02	
1.20000000E+02	1.12880000E+02	1.63760000E-02	1.63250000E-05	7.52480000E+02	
1.20000000E+02	1.17880000E+02	1.67370000E-02	1.65270000E-05	7.57340000E+02	
1.20000000E+02	1.22880000E+02	1.71010000E-02	1.67280000E-05	7.62170000E+02	
1.20000000E+02	1.27880000E+02	1.74680000E-02	1.69290000E-05	7.66970000E+02	
1.20000000E+02	1.32880000E+02	1.78380000E-02	1.71280000E-05	7.71720000E+02	
1.20000000E+02	1.37880000E+02	1.82100000E-02	1.73270000E-05	7.76440000E+02	
1.20000000E+02	1.42880000E+02	1.85860000E-02	1.75240000E-05	7.81110000E+02	
1.20000000E+02	1.47880000E+02	1.89640000E-02	1.77210000E-05	7.85740000E+02	
1.20000000E+02	1.52880000E+02	1.93450000E-02	1.79160000E-05	7.90330000E+02	
1.20000000E+02	1.57880000E+02	1.97280000E-02	1.81110000E-05	7.94870000E+02	
1.20000000E+02	1.62880000E+02	2.01140000E-02	1.83050000E-05	7.99370000E+02	
1.20000000E+02	1.67880000E+02	2.05030000E-02	1.84980000E-05	8.03820000E+02	
1.20000000E+02	1.72880000E+02	2.08940000E-02	1.86910000E-05	8.08230000E+02	
1.20000000E+02	1.77880000E+02	2.12880000E-02	1.88820000E-05	8.12590000E+02	
1.20000000E+02	1.82880000E+02	2.16840000E-02	1.90720000E-05	8.16900000E+02	
1.20000000E+02	1.87880000E+02	2.20830000E-02	1.92620000E-05	8.21170000E+02	
1.20000000E+02	1.92880000E+02	2.24840000E-02	1.94510000E-05	8.25380000E+02	
1.20000000E+02	1.97880000E+02	2.28870000E-02	1.96390000E-05	8.29560000E+02	
1.20000000E+02	2.02880000E+02	2.32920000E-02	1.98260000E-05	8.33680000E+02	
1.20000000E+02	2.07880000E+02	2.37000000E-02	2.00120000E-05	8.37760000E+02	
1.20000000E+02	2.12880000E+02	2.41100000E-02	2.01980000E-05	8.41790000E+02	
1.20000000E+02	2.17880000E+02	2.45220000E-02	2.03820000E-05	8.45780000E+02	
1.20000000E+02	2.22880000E+02	2.49360000E-02	2.05660000E-05	8.49720000E+02	
1.20000000E+02	2.27880000E+02	2.53530000E-02	2.07490000E-05	8.53610000E+02	
1.20000000E+02	2.32880000E+02	2.57710000E-02	2.09320000E-05	8.57460000E+02	
1.20000000E+02	2.37880000E+02	2.61920000E-02	2.11130000E-05	8.61260000E+02	
1.20000000E+02	2.42880000E+02	2.66140000E-02	2.12940000E-05	8.65010000E+02	
1.20000000E+02	2.47880000E+02	2.70390000E-02	2.14740000E-05	8.68720000E+02	
1.30000000E+02	-3.53390000E+01	7.32920000E-03	9.92000000E-06	6.20280000E+02	
1.30000000E+02	-3.03390000E+01	7.57470000E-03	1.01480000E-05	6.22320000E+02	
1.30000000E+02	-2.53390000E+01	7.82480000E-03	1.03770000E-05	6.24910000E+02	
1.30000000E+02	-2.03390000E+01	8.07960000E-03	1.06040000E-05	6.27920000E+02	
1.30000000E+02	-1.53390000E+01	8.33890000E-03	1.08310000E-05	6.31280000E+02	
1.30000000E+02	-1.03390000E+01	8.60270000E-03	1.10560000E-05	6.34920000E+02	
1.30000000E+02	-5.33900000E+00	8.87100000E-03	1.12810000E-05	6.38790000E+02	
1.30000000E+02	-3.39000000E-01	9.14370000E-03	1.15040000E-05	6.42870000E+02	
