1.195000000E+01	-1.101000000E+02	1.645700000E-01	1.862400000E-03	1.317100000E+03
1.195000000E+01	-1.051000000E+02	1.614500000E-01	1.576100000E-03	1.303900000E+03
1.195000000E+01	-1.001000000E+02	1.583400000E-01	1.354100000E-03	1.294400000E+03
1.195000000E+01	-9.510000000E+01	1.552600000E-01	1.177000000E-03	1.288000000E+03
1.195000000E+01	-9.010000000E+01	1.521800000E-01	1.032700000E-03	1.283900000E+03
1.195000000E+01	-8.510000000E+01	1.491300000E-01	9.132000000E-04	1.281900000E+03
1.195000000E+01	-8.010000000E+01	1.460900000E-01	8.129800000E-04	1.281500000E+03
1.283300000E+01	-1.091000000E+02	1.639400000E-01	1.798700000E-03	1.314100000E+03
1.283300000E+01	-1.041000000E+02	1.608200000E-01	1.527300000E-03	1.301700000E+03
1.283300000E+01	-9.910000000E+01	1.577200000E-01	1.315600000E-03	1.292900000E+03
1.283300000E+01	-9.410000000E+01	1.546400000E-01	1.145800000E-03	1.287000000E+03
1.283300000E+01	-8.910000000E+01	1.515700000E-01	1.007000000E-03	1.283400000E+03
1.283300000E+01	-8.410000000E+01	1.485200000E-01	8.917600000E-04	1.281700000E+03
1.283300000E+01	-7.910000000E+01	1.454800000E-01	7.948900000E-04	1.281600000E+03
1.377000000E+01	-1.081000000E+02	1.633200000E-01	1.738500000E-03	1.311300000E+03
1.377000000E+01	-1.031000000E+02	1.602000000E-01	1.480900000E-03	1.299700000E+03
1.377000000E+01	-9.810000000E+01	1.571100000E-01	1.278700000E-03	1.291500000E+03
1.377000000E+01	-9.310000000E+01	1.540300000E-01	1.115900000E-03	1.286100000E+03
1.377000000E+01	-8.810000000E+01	1.509600000E-01	9.822800000E-04	1.282900000E+03
1.377000000E+01	-8.310000000E+01	1.479100000E-01	8.710600000E-04	1.281500000E+03
1.377000000E+01	-7.810000000E+01	1.448800000E-01	7.773700000E-04	1.281700000E+03
