5.29040000E+00	8.00000000E-01	2.59000000E-02	
5.29000000E+00	9.00000000E-01	2.58540000E-02	
5.29000000E+00	1.00000000E+00	2.58070000E-02	
5.77000000E+00	0.00000000E+00	2.60350000E-02	
5.77040000E+00	1.00000000E-01	2.59970000E-02	
5.77080000E+00	2.00000000E-01	2.59590000E-02	
5.77090000E+00	3.00000000E-01	2.59190000E-02	
5.77070000E+00	4.00000000E-01	2.58790000E-02	
5.77040000E+00	5.00000000E-01	2.58380000E-02	
5.77030000E+00	6.00000000E-01	2.57960000E-02	
5.77010000E+00	7.00000000E-01	2.57530000E-02	
5.77040000E+00	8.00000000E-01	2.57080000E-02	
5.77010000E+00	9.00000000E-01	2.56630000E-02	
5.77000000E+00	1.00000000E+00	2.56170000E-02	
6.27000000E+00	0.00000000E+00	2.58430000E-02	
6.27040000E+00	1.00000000E-01	2.58060000E-02	
6.27090000E+00	2.00000000E-01	2.57680000E-02	
6.27090000E+00	3.00000000E-01	2.57300000E-02	
6.27060000E+00	4.00000000E-01	2.56900000E-02	
6.27050000E+00	5.00000000E-01	2.56500000E-02	
6.27030000E+00	6.00000000E-01	2.56090000E-02	
6.27010000E+00	7.00000000E-01	2.55660000E-02	
6.27040000E+00	8.00000000E-01	2.55230000E-02	
6.27000000E+00	9.00000000E-01	2.54790000E-02	
6.27000000E+00	1.00000000E+00	2.54340000E-02	
6.82000000E+00	0.00000000E+00	2.56460000E-02	
6.82040000E+00	1.00000000E-01	2.56100000E-02	
6.82090000E+00	2.00000000E-01	2.55740000E-02	
6.82080000E+00	3.00000000E-01	2.55360000E-02	
6.82060000E+00	4.00000000E-01	2.54970000E-02	
6.82050000E+00	5.00000000E-01	2.54570000E-02	
6.82030000E+00	6.00000000E-01	2.54170000E-02	
6.82010000E+00	7.00000000E-01	2.53750000E-02	
6.82040000E+00	8.00000000E-01	2.53330000E-02	
6.82000000E+00	9.00000000E-01	2.52900000E-02	
6.82000000E+00	1.00000000E+00	2.52450000E-02	
7.40000000E+00	0.00000000E+00	2.54540000E-02	
7.40040000E+00	1.00000000E-01	2.54180000E-02	
7.40080000E+00	2.00000000E-01	2.53820000E-02	
7.40090000E+00	3.00000000E-01	2.53450000E-02	
7.40070000E+00	4.00000000E-01	2.53070000E-02	
7.40050000E+00	5.00000000E-01	2.52680000E-02	
7.40020000E+00	6.00000000E-01	2.52280000E-02	
7.40010000E+00	7.00000000E-01	2.51880000E-02	
7.40040000E+00	8.00000000E-01	2.51460000E-02	
7.40010000E+00	9.00000000E-01	2.51040000E-02	
7.40000000E+00	1.00000000E+00	2.50600000E-02	
8.03000000E+00	0.00000000E+00	2.52580000E-02	
8.03040000E+00	1.00000000E-01	2.52240000E-02	
8.03080000E+00	2.00000000E-01	2.51880000E-02	
8.03070000E+00	3.00000000E-01	2.51520000E-02	
8.03060000E+00	4.00000000E-01	2.51150000E-02	
8.03050000E+00	5.00000000E-01	2.50770000E-02	
8.03030000E+00	6.00000000E-01	2.50380000E-02	
8.03010000E+00	7.00000000E-01	2.49980000E-02	
8.03040000E+00	8.00000000E-01	2.49570000E-02	
8.03000000E+00	9.00000000E-01	2.49150000E-02	
8.03000000E+00	1.00000000E+00	2.48730000E-02	
8.70000000E+00	0.00000000E+00	2.50650000E-02	
8.70040000E+00	1.00000000E-01	2.50310000E-02	
8.70080000E+00	2.00000000E-01	2.49960000E-02	
8.70080000E+00	3.00000000E-01	2.49600000E-02	
8.70060000E+00	4.00000000E-01	2.49240000E-02	
8.70050000E+00	5.00000000E-01	2.48860000E-02	
8.70030000E+00	6.00000000E-01	2.48480000E-02	
8.70010000E+00	7.00000000E-01	2.48090000E-02	
8.70040000E+00	8.00000000E-01	2.47690000E-02	
8.70000000E+00	9.00000000E-01	2.47280000E-02	
8.70000000E+00	1.00000000E+00	2.46860000E-02	
9.42000000E+00	0.00000000E+00	2.48700000E-02	
9.42040000E+00	1.00000000E-01	2.48370000E-02	
9.42080000E+00	2.00000000E-01	2.48030000E-02	
9.42080000E+00	3.00000000E-01	2.47680000E-02	
9.42060000E+00	4.00000000E-01	2.47320000E-02	
9.42040000E+00	5.00000000E-01	2.46950000E-02	
9.42030000E+00	6.00000000E-01	2.46580000E-02	
9.42010000E+00	7.00000000E-01	2.46190000E-02	
9.42040000E+00	8.00000000E-01	2.45800000E-02	
9.42000000E+00	9.00000000E-01	2.45400000E-02	
9.42000000E+00	1.00000000E+00	2.44990000E-02	
1.02000000E+01	0.00000000E+00	2.46740000E-02	
1.02000000E+01	1.00000000E-01	2.46410000E-02	
1.02010000E+01	2.00000000E-01	2.46070000E-02	
1.02010000E+01	3.00000000E-01	2.45730000E-02	
1.02010000E+01	4.00000000E-01	2.45380000E-02	
1.02000000E+01	5.00000000E-01	2.45020000E-02	
1.02000000E+01	6.00000000E-01	2.44650000E-02	
1.02000000E+01	7.00000000E-01	2.44270000E-02	
1.02000000E+01	8.00000000E-01	2.43890000E-02	
1.02000000E+01	9.00000000E-01	2.43490000E-02	
1.02000000E+01	1.00000000E+00	2.43090000E-02	
1.10000000E+01	0.00000000E+00	2.44850000E-02	
1.10000000E+01	1.00000000E-01	2.44530000E-02	
1.10010000E+01	2.00000000E-01	2.44200000E-02	
1.10010000E+01	3.00000000E-01	2.43860000E-02	
1.10010000E+01	4.00000000E-01	2.43520000E-02	
1.10000000E+01	5.00000000E-01	2.43160000E-02	
1.10000000E+01	6.00000000E-01	2.42800000E-02	
1.10000000E+01	7.00000000E-01	2.42430000E-02	
1.10000000E+01	8.00000000E-01	2.42050000E-02	
1.10000000E+01	9.00000000E-01	2.41660000E-02	
1.10000000E+01	1.00000000E+00	2.41270000E-02	
1.19000000E+01	0.00000000E+00	2.42860000E-02	
1.19000000E+01	1.00000000E-01	2.42540000E-02	
1.19010000E+01	2.00000000E-01	2.42220000E-02	
1.19010000E+01	3.00000000E-01	2.41890000E-02	
1.19010000E+01	4.00000000E-01	2.41550000E-02	
1.19000000E+01	5.00000000E-01	2.41200000E-02	
1.19000000E+01	6.00000000E-01	2.40850000E-02	
1.19000000E+01	7.00000000E-01	2.40490000E-02	
1.19000000E+01	8.00000000E-01	2.40110000E-02	
1.19000000E+01	9.00000000E-01	2.39730000E-02	
1.19000000E+01	1.00000000E+00	2.39350000E-02	
1.28000000E+01	0.00000000E+00	2.40990000E-02	
1.28000000E+01	1.00000000E-01	2.40680000E-02	
1.28010000E+01	2.00000000E-01	2.40370000E-02	
1.28010000E+01	3.00000000E-01	2.40040000E-02	
1.28010000E+01	4.00000000E-01	2.39710000E-02	
1.28000000E+01	5.00000000E-01	2.39370000E-02	
1.28000000E+01	6.00000000E-01	2.39020000E-02	
1.28000000E+01	7.00000000E-01	2.38660000E-02	
1.28000000E+01	8.00000000E-01	2.38300000E-02	
1.28000000E+01	9.00000000E-01	2.37920000E-02	
1.28000000E+01	1.00000000E+00	2.37540000E-02	
1.38000000E+01	0.00000000E+00	2.39050000E-02	
1.38000000E+01	1.00000000E-01	2.38750000E-02	
1.38010000E+01	2.00000000E-01	2.38430000E-02	
1.38010000E+01	3.00000000E-01	2.38120000E-02	
1.38010000E+01	4.00000000E-01	2.37790000E-02	
1.38000000E+01	5.00000000E-01	2.37450000E-02	
1.38000000E+01	6.00000000E-01	2.37110000E-02	
1.38000000E+01	7.00000000E-01	2.36760000E-02	
1.38000000E+01	8.00000000E-01	2.36400000E-02	
1.38000000E+01	9.00000000E-01	2.36040000E-02	
1.38000000E+01	1.00000000E+00	2.35660000E-02	
1.48000000E+01	0.00000000E+00	2.37220000E-02	
1.48000000E+01	1.00000000E-01	2.36920000E-02	
1.48010000E+01	2.00000000E-01	2.36620000E-02	
1.48010000E+01	3.00000000E-01	2.36300000E-02	
1.48010000E+01	4.00000000E-01	2.35980000E-02	
1.48000000E+01	5.00000000E-01	2.35650000E-02	
1.48000000E+01	6.00000000E-01	2.35320000E-02	
1.48000000E+01	7.00000000E-01	2.34970000E-02	
1.48000000E+01	8.00000000E-01	2.34620000E-02	
1.48000000E+01	9.00000000E-01	2.34260000E-02	
1.48000000E+01	1.00000000E+00	2.33890000E-02	
1.59000000E+01	0.00000000E+00	2.35330000E-02	
1.59000000E+01	1.00000000E-01	2.35040000E-02	
1.59010000E+01	2.00000000E-01	2.34730000E-02	
1.59010000E+01	3.00000000E-01	2.34430000E-02	
1.59010000E+01	4.00000000E-01	2.34110000E-02	
1.59000000E+01	5.00000000E-01	2.33790000E-02	
1.59000000E+01	6.00000000E-01	2.33460000E-02	
1.59000000E+01	7.00000000E-01	2.33120000E-02	
1.59000000E+01	8.00000000E-01	2.32770000E-02	
1.59000000E+01	9.00000000E-01	2.32420000E-02	
1.59000000E+01	1.00000000E+00	2.32050000E-02	
1.71000000E+01	0.00000000E+00	2.33390000E-02	
1.71000000E+01	1.00000000E-01	2.33100000E-02	
1.71010000E+01	2.00000000E-01	2.32800000E-02	
1.71010000E+01	3.00000000E-01	2.32500000E-02	
1.71010000E+01	4.00000000E-01	2.32190000E-02	
1.71000000E+01	5.00000000E-01	2.31870000E-02	
1.71000000E+01	6.00000000E-01	2.31550000E-02	
1.71000000E+01	7.00000000E-01	2.31210000E-02	
1.71000000E+01	8.00000000E-01	2.30870000E-02	
1.71000000E+01	9.00000000E-01	2.30520000E-02	
1.71000000E+01	1.00000000E+00	2.30170000E-02	
1.84000000E+01	0.00000000E+00	2.31410000E-02	
1.84000000E+01	1.00000000E-01	2.31130000E-02	
1.84010000E+01	2.00000000E-01	2.30840000E-02	
1.84010000E+01	3.00000000E-01	2.30540000E-02	
1.84010000E+01	4.00000000E-01	2.30230000E-02	
1.84000000E+01	5.00000000E-01	2.29920000E-02	
1.84000000E+01	6.00000000E-01	2.29600000E-02	
1.84000000E+01	7.00000000E-01	2.29270000E-02	
1.84000000E+01	8.00000000E-01	2.28940000E-02	
1.84000000E+01	9.00000000E-01	2.28600000E-02	
1.84000000E+01	1.00000000E+00	2.28250000E-02	
1.97000000E+01	0.00000000E+00	2.29550000E-02	
1.97000000E+01	1.00000000E-01	2.29270000E-02	
1.97010000E+01	2.00000000E-01	2.28980000E-02	
1.97010000E+01	3.00000000E-01	2.28690000E-02	
1.97000000E+01	4.00000000E-01	2.28390000E-02	
1.97000000E+01	5.00000000E-01	2.28080000E-02	
1.97000000E+01	6.00000000E-01	2.27770000E-02	
1.97000000E+01	7.00000000E-01	2.27450000E-02	
1.97000000E+01	8.00000000E-01	2.27120000E-02	
1.97000000E+01	9.00000000E-01	2.26780000E-02	
1.97000000E+01	1.00000000E+00	2.26440000E-02	
2.11000000E+01	0.00000000E+00	2.27660000E-02	
2.11000000E+01	1.00000000E-01	2.27380000E-02	
2.11010000E+01	2.00000000E-01	2.27100000E-02	
2.11010000E+01	3.00000000E-01	2.26810000E-02	
2.11010000E+01	4.00000000E-01	2.26520000E-02	
2.11000000E+01	5.00000000E-01	2.26220000E-02	
2.11000000E+01	6.00000000E-01	2.25910000E-02	
2.11000000E+01	7.00000000E-01	2.25590000E-02	
2.11000000E+01	8.00000000E-01	2.25270000E-02	
2.11000000E+01	9.00000000E-01	2.24940000E-02	
2.11000000E+01	1.00000000E+00	2.24600000E-02	
2.26000000E+01	0.00000000E+00	2.25750000E-02	
2.26000000E+01	1.00000000E-01	2.25480000E-02	
2.26010000E+01	2.00000000E-01	2.25200000E-02	
2.26010000E+01	3.00000000E-01	2.24920000E-02	
2.26010000E+01	4.00000000E-01	2.24630000E-02	
2.26000000E+01	5.00000000E-01	2.24330000E-02	
2.26000000E+01	6.00000000E-01	2.24020000E-02	
2.26010000E+01	7.00000000E-01	2.23710000E-02	
2.26000000E+01	8.00000000E-01	2.23390000E-02	
2.26000000E+01	9.00000000E-01	2.23070000E-02	
2.26000000E+01	1.00000000E+00	2.22740000E-02	
2.42000000E+01	0.00000000E+00	2.23820000E-02	
2.42000000E+01	1.00000000E-01	2.23560000E-02	
2.42010000E+01	2.00000000E-01	2.23280000E-02	
2.42010000E+01	3.00000000E-01	2.23000000E-02	
2.42010000E+01	4.00000000E-01	2.22720000E-02	
2.42000000E+01	5.00000000E-01	2.22430000E-02	
2.42000000E+01	6.00000000E-01	2.22130000E-02	
2.42010000E+01	7.00000000E-01	2.21820000E-02	
2.42000000E+01	8.00000000E-01	2.21510000E-02	
2.42000000E+01	9.00000000E-01	2.21190000E-02	
2.42000000E+01	1.00000000E+00	2.20860000E-02	
2.58000000E+01	0.00000000E+00	2.22000000E-02	
2.58000000E+01	1.00000000E-01	2.21740000E-02	
2.58010000E+01	2.00000000E-01	2.21470000E-02	
2.58010000E+01	3.00000000E-01	2.21200000E-02	
2.58000000E+01	4.00000000E-01	2.20920000E-02	
2.58000000E+01	5.00000000E-01	2.20630000E-02	
2.58000000E+01	6.00000000E-01	2.20330000E-02	
2.58010000E+01	7.00000000E-01	2.20030000E-02	
2.58000000E+01	8.00000000E-01	2.19720000E-02	
2.58000000E+01	9.00000000E-01	2.19410000E-02	
2.58000000E+01	1.00000000E+00	2.19090000E-02	
2.76000000E+01	0.00000000E+00	2.20060000E-02	
2.76000000E+01	1.00000000E-01	2.19810000E-02	
2.76010000E+01	2.00000000E-01	2.19540000E-02	
2.76000000E+01	3.00000000E-01	2.19270000E-02	
2.76000000E+01	4.00000000E-01	2.19000000E-02	
2.76000000E+01	5.00000000E-01	2.18710000E-02	
2.76000000E+01	6.00000000E-01	2.18430000E-02	
2.76010000E+01	7.00000000E-01	2.18130000E-02	
2.76000000E+01	8.00000000E-01	2.17830000E-02	
2.76000000E+01	9.00000000E-01	2.17520000E-02	
2.76000000E+01	1.00000000E+00	2.17200000E-02	
2.94000000E+01	0.00000000E+00	2.18230000E-02	
2.94000000E+01	1.00000000E-01	2.17980000E-02	
2.94010000E+01	2.00000000E-01	2.17720000E-02	
2.94000000E+01	3.00000000E-01	2.17450000E-02	
2.94000000E+01	4.00000000E-01	2.17180000E-02	
2.94000000E+01	5.00000000E-01	2.16900000E-02	
2.94000000E+01	6.00000000E-01	2.16620000E-02	
2.94010000E+01	7.00000000E-01	2.16330000E-02	
2.94000000E+01	8.00000000E-01	2.16030000E-02	
2.94000000E+01	9.00000000E-01	2.15720000E-02	
2.94000000E+01	1.00000000E+00	2.15410000E-02	
3.14000000E+01	0.00000000E+00	2.16300000E-02	
3.14000000E+01	1.00000000E-01	2.16060000E-02	
3.14000000E+01	2.00000000E-01	2.15800000E-02	
3.14000000E+01	3.00000000E-01	2.15540000E-02	
3.14000000E+01	4.00000000E-01	2.15270000E-02	
3.14000000E+01	5.00000000E-01	2.15000000E-02	
3.14000000E+01	6.00000000E-01	2.14720000E-02	
3.14010000E+01	7.00000000E-01	2.14430000E-02	
3.14000000E+01	8.00000000E-01	2.14130000E-02	
3.14000000E+01	9.00000000E-01	2.13830000E-02	
3.14000000E+01	1.00000000E+00	2.13520000E-02	
3.35000000E+01	0.00000000E+00	2.14390000E-02	
3.35000000E+01	1.00000000E-01	2.14140000E-02	
3.35000000E+01	2.00000000E-01	2.13890000E-02	
3.35000000E+01	3.00000000E-01	2.13630000E-02	
3.35000000E+01	4.00000000E-01	2.13370000E-02	
3.35000000E+01	5.00000000E-01	2.13100000E-02	
3.35000000E+01	6.00000000E-01	2.12820000E-02	
3.35010000E+01	7.00000000E-01	2.12540000E-02	
3.35000000E+01	8.00000000E-01	2.12250000E-02	
3.35000000E+01	9.00000000E-01	2.11960000E-02	
3.35000000E+01	1.00000000E+00	2.11650000E-02	
3.56000000E+01	0.00000000E+00	2.12570000E-02	
3.56000000E+01	1.00000000E-01	2.12330000E-02	
3.56000000E+01	2.00000000E-01	2.12080000E-02	
3.56010000E+01	3.00000000E-01	2.11830000E-02	
3.56000000E+01	4.00000000E-01	2.11570000E-02	
3.56000000E+01	5.00000000E-01	2.11300000E-02	
3.56000000E+01	6.00000000E-01	2.11030000E-02	
3.56010000E+01	7.00000000E-01	2.10750000E-02	
3.56000000E+01	8.00000000E-01	2.10470000E-02	
3.56000000E+01	9.00000000E-01	2.10170000E-02	
3.56000000E+01	1.00000000E+00	2.09880000E-02	
3.79000000E+01	0.00000000E+00	2.10680000E-02	
3.79000000E+01	1.00000000E-01	2.10440000E-02	
3.79000000E+01	2.00000000E-01	2.10200000E-02	
3.79000000E+01	3.00000000E-01	2.09950000E-02	
3.79000000E+01	4.00000000E-01	2.09690000E-02	
3.79000000E+01	5.00000000E-01	2.09430000E-02	
3.79000000E+01	6.00000000E-01	2.09160000E-02	
3.79010000E+01	7.00000000E-01	2.08890000E-02	
3.79000000E+01	8.00000000E-01	2.08610000E-02	
3.79000000E+01	9.00000000E-01	2.08320000E-02	
3.79000000E+01	1.00000000E+00	2.08030000E-02	
4.03000000E+01	0.00000000E+00	2.08810000E-02	
4.03000000E+01	1.00000000E-01	2.08580000E-02	
4.03000000E+01	2.00000000E-01	2.08340000E-02	
4.03000000E+01	3.00000000E-01	2.08090000E-02	
4.03000000E+01	4.00000000E-01	2.07840000E-02	
4.03000000E+01	5.00000000E-01	2.07580000E-02	
4.03000000E+01	6.00000000E-01	2.07310000E-02	
4.03010000E+01	7.00000000E-01	2.07040000E-02	
4.03000000E+01	8.00000000E-01	2.06770000E-02	
4.03000000E+01	9.00000000E-01	2.06480000E-02	
4.03000000E+01	1.00000000E+00	2.06190000E-02	
4.28000000E+01	0.00000000E+00	2.06960000E-02	
4.28000000E+01	1.00000000E-01	2.06730000E-02	
4.28000000E+01	2.00000000E-01	2.06490000E-02	
4.28000000E+01	3.00000000E-01	2.06250000E-02	
4.28000000E+01	4.00000000E-01	2.06000000E-02	
4.28000000E+01	5.00000000E-01	2.05740000E-02	
4.28000000E+01	6.00000000E-01	2.05480000E-02	
4.28010000E+01	7.00000000E-01	2.05220000E-02	
4.28000000E+01	8.00000000E-01	2.04940000E-02	
4.28000000E+01	9.00000000E-01	2.04670000E-02	
4.28000000E+01	1.00000000E+00	2.04380000E-02	
4.55000000E+01	0.00000000E+00	2.05060000E-02	
4.55030000E+01	1.00000000E-01	2.04830000E-02	
4.55000000E+01	2.00000000E-01	2.04600000E-02	
4.55000000E+01	3.00000000E-01	2.04360000E-02	
4.55000000E+01	4.00000000E-01	2.04110000E-02	
4.55000000E+01	5.00000000E-01	2.03860000E-02	
4.55000000E+01	6.00000000E-01	2.03600000E-02	
4.55010000E+01	7.00000000E-01	2.03340000E-02	
4.55000000E+01	8.00000000E-01	2.03070000E-02	
4.55000000E+01	9.00000000E-01	2.02800000E-02	
4.55000000E+01	1.00000000E+00	2.02520000E-02	
4.82000000E+01	0.00000000E+00	2.03250000E-02	
4.82030000E+01	1.00000000E-01	2.03030000E-02	
4.82000000E+01	2.00000000E-01	2.02790000E-02	
4.82000000E+01	3.00000000E-01	2.02560000E-02	
4.82000000E+01	4.00000000E-01	2.02320000E-02	
4.82000000E+01	5.00000000E-01	2.02070000E-02	
4.82000000E+01	6.00000000E-01	2.01820000E-02	
4.82010000E+01	7.00000000E-01	2.01560000E-02	
4.82000000E+01	8.00000000E-01	2.01290000E-02	
4.82000000E+01	9.00000000E-01	2.01020000E-02	
4.82000000E+01	1.00000000E+00	2.00740000E-02	
5.11000000E+01	0.00000000E+00	2.01400000E-02	
5.11030000E+01	1.00000000E-01	2.01180000E-02	
5.11000000E+01	2.00000000E-01	2.00950000E-02	
5.11000000E+01	3.00000000E-01	2.00720000E-02	
5.11000000E+01	4.00000000E-01	2.00480000E-02	
5.11000000E+01	5.00000000E-01	2.00240000E-02	
5.11000000E+01	6.00000000E-01	1.99990000E-02	
5.11010000E+01	7.00000000E-01	1.99730000E-02	
5.11000000E+01	8.00000000E-01	1.99470000E-02	
5.11000000E+01	9.00000000E-01	1.99200000E-02	
5.11000000E+01	1.00000000E+00	1.98930000E-02	
5.42000000E+01	0.00000000E+00	1.99520000E-02	
5.42030000E+01	1.00000000E-01	1.99300000E-02	
5.42000000E+01	2.00000000E-01	1.99080000E-02	
5.42000000E+01	3.00000000E-01	1.98850000E-02	
5.42000000E+01	4.00000000E-01	1.98610000E-02	
5.42000000E+01	5.00000000E-01	1.98370000E-02	
5.42000000E+01	6.00000000E-01	1.98120000E-02	
5.42010000E+01	7.00000000E-01	1.97870000E-02	
5.42000000E+01	8.00000000E-01	1.97620000E-02	
5.42000000E+01	9.00000000E-01	1.97350000E-02	
5.42000000E+01	1.00000000E+00	1.97080000E-02	
5.74000000E+01	0.00000000E+00	1.97670000E-02	
5.74020000E+01	1.00000000E-01	1.97450000E-02	
5.74000000E+01	2.00000000E-01	1.97230000E-02	
5.74000000E+01	3.00000000E-01	1.97000000E-02	
5.74000000E+01	4.00000000E-01	1.96770000E-02	
5.74000000E+01	5.00000000E-01	1.96540000E-02	
5.74000000E+01	6.00000000E-01	1.96290000E-02	
5.74010000E+01	7.00000000E-01	1.96050000E-02	
5.74000000E+01	8.00000000E-01	1.95790000E-02	
5.74000000E+01	9.00000000E-01	1.95530000E-02	
5.74000000E+01	1.00000000E+00	1.95270000E-02	
6.07000000E+01	0.00000000E+00	1.95850000E-02	
6.07020000E+01	1.00000000E-01	1.95640000E-02	
6.07000000E+01	2.00000000E-01	1.95420000E-02	
6.07000000E+01	3.00000000E-01	1.95190000E-02	
6.07000000E+01	4.00000000E-01	1.94970000E-02	
6.07000000E+01	5.00000000E-01	1.94730000E-02	
6.07010000E+01	6.00000000E-01	1.94490000E-02	
6.07010000E+01	7.00000000E-01	1.94250000E-02	
6.07000000E+01	8.00000000E-01	1.94000000E-02	
6.07000000E+01	9.00000000E-01	1.93740000E-02	
6.07000000E+01	1.00000000E+00	1.93480000E-02	
6.42000000E+01	0.00000000E+00	1.94010000E-02	
6.42020000E+01	1.00000000E-01	1.93800000E-02	
6.42000000E+01	2.00000000E-01	1.93580000E-02	
6.42000000E+01	3.00000000E-01	1.93360000E-02	
6.42000000E+01	4.00000000E-01	1.93140000E-02	
6.42000000E+01	5.00000000E-01	1.92900000E-02	
6.42010000E+01	6.00000000E-01	1.92670000E-02	
6.42010000E+01	7.00000000E-01	1.92430000E-02	
6.42000000E+01	8.00000000E-01	1.92180000E-02	
6.42000000E+01	9.00000000E-01	1.91930000E-02	
6.42000000E+01	1.00000000E+00	1.91670000E-02	
6.79000000E+01	0.00000000E+00	1.92150000E-02	
6.79020000E+01	1.00000000E-01	1.91940000E-02	
6.79000000E+01	2.00000000E-01	1.91730000E-02	
6.79000000E+01	3.00000000E-01	1.91510000E-02	
6.79000000E+01	4.00000000E-01	1.91290000E-02	
6.79000000E+01	5.00000000E-01	1.91060000E-02	
6.79010000E+01	6.00000000E-01	1.90830000E-02	
6.79010000E+01	7.00000000E-01	1.90590000E-02	
6.79000000E+01	8.00000000E-01	1.90350000E-02	
6.79000000E+01	9.00000000E-01	1.90100000E-02	
6.79000000E+01	1.00000000E+00	1.89840000E-02	
7.17000000E+01	0.00000000E+00	1.90330000E-02	
7.17020000E+01	1.00000000E-01	1.90120000E-02	
7.17000000E+01	2.00000000E-01	1.89910000E-02	
7.17000000E+01	3.00000000E-01	1.89700000E-02	
7.17000000E+01	4.00000000E-01	1.89480000E-02	
7.17000000E+01	5.00000000E-01	1.89250000E-02	
7.17010000E+01	6.00000000E-01	1.89020000E-02	
7.17000000E+01	7.00000000E-01	1.88790000E-02	
7.17000000E+01	8.00000000E-01	1.88550000E-02	
7.17000000E+01	9.00000000E-01	1.88300000E-02	
7.17000000E+01	1.00000000E+00	1.88050000E-02	
7.57000000E+01	0.00000000E+00	1.88490000E-02	
7.57020000E+01	1.00000000E-01	1.88290000E-02	
7.57000000E+01	2.00000000E-01	1.88090000E-02	
7.57000000E+01	3.00000000E-01	1.87870000E-02	
7.57000000E+01	4.00000000E-01	1.87660000E-02	
7.57000000E+01	5.00000000E-01	1.87440000E-02	
7.57010000E+01	6.00000000E-01	1.87210000E-02	
7.57000000E+01	7.00000000E-01	1.86980000E-02	
7.57000000E+01	8.00000000E-01	1.86740000E-02	
7.57000000E+01	9.00000000E-01	1.86500000E-02	
7.57000000E+01	1.00000000E+00	1.86250000E-02	
7.99000000E+01	0.00000000E+00	1.86660000E-02	
7.99020000E+01	1.00000000E-01	1.86460000E-02	
7.99000000E+01	2.00000000E-01	1.86250000E-02	
7.99000000E+01	3.00000000E-01	1.86040000E-02	
7.99000000E+01	4.00000000E-01	1.85830000E-02	
7.99000000E+01	5.00000000E-01	1.85610000E-02	
7.99010000E+01	6.00000000E-01	1.85390000E-02	
7.99000000E+01	7.00000000E-01	1.85160000E-02	
7.99000000E+01	8.00000000E-01	1.84920000E-02	
7.99000000E+01	9.00000000E-01	1.84680000E-02	
7.99000000E+01	1.00000000E+00	1.84440000E-02	
8.43000000E+01	0.00000000E+00	1.84810000E-02	
8.43020000E+01	1.00000000E-01	1.84620000E-02	
8.43000000E+01	2.00000000E-01	1.84420000E-02	
8.43000000E+01	3.00000000E-01	1.84210000E-02	
8.43000000E+01	4.00000000E-01	1.84000000E-02	
